Datetime,Adj Close,Close,High,Low,Open,Volume
,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
2024-12-02 09:30:00,899.2000122070312,899.2000122070312,902.3400268554688,884.5050048828125,888.3300170898438,587400
2024-12-02 10:30:00,894.8800048828125,894.8800048828125,899.3499755859375,893.4100952148438,899.2105102539062,280488
2024-12-02 11:30:00,896.989990234375,896.989990234375,899.0999755859375,894.4749755859375,894.4749755859375,300921
2024-12-02 12:30:00,895.3300170898438,895.3300170898438,897.0150146484375,893.5,897.0150146484375,154376
2024-12-02 13:30:00,896.4099731445312,896.4099731445312,896.4099731445312,893.6300048828125,895.1599731445312,131459
2024-12-02 14:30:00,899.3400268554688,899.3400268554688,899.5700073242188,896.0601196289062,896.1400146484375,210415
2024-12-02 15:30:00,897.97998046875,897.97998046875,899.7756958007812,897.010009765625,899.3300170898438,294465
2024-12-03 09:30:00,891.4149780273438,891.4149780273438,897.52001953125,888.0250244140625,894.3599853515625,389222
2024-12-03 10:30:00,894.219970703125,894.219970703125,895.760009765625,891.5700073242188,891.5800170898438,204954
2024-12-03 11:30:00,893.0078735351562,893.0078735351562,896.7645263671875,891.8300170898438,894.5875244140625,193901
2024-12-03 12:30:00,899.4600219726562,899.4600219726562,900.02001953125,892.0001220703125,892.6400146484375,227699
2024-12-03 13:30:00,900.1314086914062,900.1314086914062,900.7399291992188,898.2000122070312,899.5999755859375,151988
2024-12-03 14:30:00,899.1199951171875,899.1199951171875,901.6500244140625,899.1199951171875,900.22998046875,309025
2024-12-03 15:30:00,902.0999755859375,902.0999755859375,902.6900024414062,897.8300170898438,899.219970703125,291058
2024-12-04 09:30:00,912.5999755859375,912.5999755859375,912.9581909179688,898.0499877929688,898.0499877929688,586201
2024-12-04 10:30:00,909.5570068359375,909.5570068359375,915.2100219726562,909.0800170898438,912.6430053710938,379586
2024-12-04 11:30:00,913.0800170898438,913.0800170898438,914.3499755859375,907.4400024414062,909.3400268554688,212215
2024-12-04 12:30:00,913.18701171875,913.18701171875,915.219970703125,911.4000854492188,912.77001953125,204639
2024-12-04 13:30:00,914.7291259765625,914.7291259765625,915.9699096679688,911.6799926757812,913.530029296875,194498
2024-12-04 14:30:00,913.4550170898438,913.4550170898438,915.780029296875,911.5150146484375,915.219970703125,338628
2024-12-04 15:30:00,911.0900268554688,911.0900268554688,914.1400146484375,910.530029296875,913.2100219726562,283460
2024-12-05 09:30:00,919.8800048828125,919.8800048828125,921.0698852539062,911.1074829101562,916.9600219726562,617792
2024-12-05 10:30:00,921.094970703125,921.094970703125,923.2000122070312,917.375,919.6005859375,295172
2024-12-05 11:30:00,922.0999755859375,922.0999755859375,922.6799926757812,919.47998046875,921.3399047851562,242430
2024-12-05 12:30:00,923.3099975585938,923.3099975585938,925.4899291992188,921.5499877929688,922.0100708007812,298397
2024-12-05 13:30:00,923.5999755859375,923.5999755859375,926.9384155273438,922.6099853515625,923.3499145507812,226770
2024-12-05 14:30:00,921.2700805664062,921.2700805664062,924.6599731445312,920.9603881835938,923.6976928710938,315609
2024-12-05 15:30:00,917.9600219726562,917.9600219726562,921.5900268554688,917.2000732421875,921.5700073242188,324952
2024-12-06 09:30:00,922.0599975585938,922.0599975585938,922.3602905273438,912.7100219726562,915.22998046875,454879
2024-12-06 10:30:00,923.4199829101562,923.4199829101562,923.9998779296875,918.5,921.6900024414062,224855
2024-12-06 11:30:00,925.2100219726562,925.2100219726562,925.719970703125,922.3049926757812,923.2379760742188,210406
2024-12-06 12:30:00,928.8980102539062,928.8980102539062,928.9400024414062,924.5999755859375,925.0399780273438,236190
2024-12-06 13:30:00,927.7999877929688,927.7999877929688,928.844970703125,926.0700073242188,928.8200073242188,218038
2024-12-06 14:30:00,930.1300048828125,930.1300048828125,931.6900024414062,927.6099853515625,927.780029296875,357233
2024-12-06 15:30:00,934.8400268554688,934.8400268554688,935.27001953125,930.0200805664062,930.2899780273438,544927
2024-12-09 09:30:00,911.219970703125,911.219970703125,930.2999267578125,909.25,927.0,845848
2024-12-09 10:30:00,908.1900024414062,908.1900024414062,913.0599975585938,902.5900268554688,910.3200073242188,591828
2024-12-09 11:30:00,911.4000244140625,911.4000244140625,914.0499877929688,908.25,908.25,280039
2024-12-09 12:30:00,912.6400146484375,912.6400146484375,913.2000122070312,908.780029296875,911.0,216131
2024-12-09 13:30:00,912.4199829101562,912.4199829101562,917.25,911.7901000976562,912.477783203125,317971
2024-12-09 14:30:00,912.0650024414062,912.0650024414062,912.8300170898438,909.614501953125,912.3699951171875,243011
2024-12-09 15:30:00,913.780029296875,913.780029296875,914.1298828125,911.1799926757812,911.75,318464
2024-12-10 09:30:00,917.1495971679688,917.1495971679688,922.0,910.5,913.760009765625,559310
2024-12-10 10:30:00,918.4500122070312,918.4500122070312,921.7899780273438,915.25,916.4500122070312,238451
2024-12-10 11:30:00,921.614990234375,921.614990234375,922.8800048828125,916.0,918.8599853515625,237159
2024-12-10 12:30:00,916.3300170898438,916.3300170898438,922.5900268554688,916.0900268554688,921.6199951171875,149153
2024-12-10 13:30:00,917.7000122070312,917.7000122070312,918.3599853515625,916.3350219726562,916.3350219726562,112691
2024-12-10 14:30:00,913.219970703125,913.219970703125,917.7999877929688,909.5999755859375,917.489990234375,301485
2024-12-10 15:30:00,913.6099853515625,913.6099853515625,915.9500122070312,912.47998046875,913.0599975585938,307073
2024-12-11 09:30:00,935.33447265625,935.33447265625,936.6900024414062,923.0800170898438,924.7100219726562,825371
2024-12-11 10:30:00,938.3499755859375,938.3499755859375,940.0,933.97998046875,935.2152709960938,471725
2024-12-11 11:30:00,939.25,939.25,939.5999755859375,936.0,938.094970703125,277997
2024-12-11 12:30:00,939.739990234375,939.739990234375,940.0,935.4299926757812,939.4099731445312,259148
2024-12-11 13:30:00,939.090087890625,939.090087890625,941.75,939.010009765625,939.969970703125,249949
2024-12-11 14:30:00,938.0,938.0,939.4600219726562,936.719970703125,939.1699829101562,281269
2024-12-11 15:30:00,936.5599975585938,936.5599975585938,938.6900024414062,935.5,937.8800048828125,481713
2024-12-12 09:30:00,931.9500122070312,931.9500122070312,934.088623046875,926.0,933.3300170898438,549213
2024-12-12 10:30:00,928.030029296875,928.030029296875,932.1099853515625,926.5700073242188,931.8900146484375,261748
2024-12-12 11:30:00,927.9249877929688,927.9249877929688,928.27001953125,925.1900024414062,928.030029296875,214281
2024-12-12 12:30:00,926.719970703125,926.719970703125,928.3800048828125,926.1699829101562,927.739990234375,189421
2024-12-12 13:30:00,925.239990234375,925.239990234375,927.8399047851562,922.5999755859375,926.6799926757812,266634
2024-12-12 14:30:00,925.6998901367188,925.6998901367188,928.657470703125,923.8499755859375,925.080078125,319302
2024-12-12 15:30:00,925.5700073242188,925.5700073242188,927.5800170898438,925.3848266601562,925.5700073242188,303399
2024-12-13 09:30:00,915.1199951171875,915.1199951171875,925.1799926757812,915.0,917.7000122070312,481576
2024-12-13 10:30:00,913.9099731445312,913.9099731445312,916.0700073242188,909.6199951171875,914.9650268554688,321166
2024-12-13 11:30:00,915.86279296875,915.86279296875,916.8099975585938,913.830078125,913.9099731445312,252607
2024-12-13 12:30:00,915.0,915.0,916.5399780273438,913.4876098632812,915.5499877929688,146866
2024-12-13 13:30:00,918.5,918.5,918.64990234375,914.010009765625,915.2000122070312,171327
2024-12-13 14:30:00,919.8400268554688,919.8400268554688,921.0700073242188,917.760009765625,919.0800170898438,245831
2024-12-13 15:30:00,918.739990234375,918.739990234375,921.8070068359375,918.52001953125,919.75,336079
2024-12-16 09:30:00,923.2999877929688,923.2999877929688,928.9400024414062,920.510009765625,923.760009765625,488652
2024-12-16 10:30:00,922.4450073242188,922.4450073242188,924.0,919.7000122070312,923.47998046875,254608
2024-12-16 11:30:00,922.4822998046875,922.4822998046875,924.0,919.5,922.489990234375,225420
2024-12-16 12:30:00,922.97998046875,922.97998046875,924.0,921.4099731445312,922.8978271484375,251122
2024-12-16 13:30:00,923.0900268554688,923.0900268554688,924.0,921.9500122070312,922.9000854492188,184773
2024-12-16 14:30:00,923.3900146484375,923.3900146484375,924.0,922.530029296875,922.989990234375,236652
2024-12-16 15:30:00,921.1199951171875,921.1199951171875,925.9500122070312,920.1199951171875,923.22998046875,337779
2024-12-17 09:30:00,923.8099975585938,923.8099975585938,928.4500122070312,917.37890625,922.6400146484375,610182
2024-12-17 10:30:00,923.844970703125,923.844970703125,926.1699829101562,921.5599975585938,923.02001953125,227159
2024-12-17 11:30:00,923.1799926757812,923.1799926757812,925.3200073242188,920.2100830078125,923.1367797851562,173190
2024-12-17 12:30:00,920.260009765625,920.260009765625,923.0999755859375,919.1621704101562,923.0999755859375,159416
2024-12-17 13:30:00,920.856689453125,920.856689453125,922.0999755859375,918.2000122070312,920.1199951171875,208619
2024-12-17 14:30:00,917.8599853515625,917.8599853515625,921.0399780273438,916.4199829101562,920.9299926757812,197463
2024-12-17 15:30:00,919.1699829101562,919.1699829101562,920.1497802734375,917.0,917.9400024414062,282747
2024-12-18 09:30:00,917.8800048828125,917.8800048828125,922.4400024414062,912.4600830078125,919.0,335930
2024-12-18 10:30:00,914.9799194335938,914.9799194335938,919.489990234375,913.1699829101562,918.2999877929688,170271
2024-12-18 11:30:00,917.010009765625,917.010009765625,918.7000122070312,914.4849853515625,914.5599975585938,134974
2024-12-18 12:30:00,919.405029296875,919.405029296875,920.2598876953125,916.5701293945312,917.1300048828125,109522
2024-12-18 13:30:00,909.7000122070312,909.7000122070312,920.0198974609375,909.6599731445312,919.4099731445312,236573
2024-12-18 14:30:00,899.52001953125,899.52001953125,911.2550048828125,898.260009765625,909.510009765625,444669
2024-12-18 15:30:00,889.3599853515625,889.3599853515625,900.969970703125,886.5599975585938,899.6599731445312,681114
2024-12-19 09:30:00,905.1849975585938,905.1849975585938,912.5599975585938,901.0,908.1799926757812,699087
2024-12-19 10:30:00,906.4099731445312,906.4099731445312,907.0098876953125,899.7000122070312,905.6300048828125,380295
2024-12-19 11:30:00,901.3800048828125,901.3800048828125,907.2050170898438,901.1500244140625,905.8250122070312,186137
2024-12-19 12:30:00,905.0,905.0,905.0499877929688,899.0,902.0399780273438,205888
2024-12-19 13:30:00,907.1649780273438,907.1649780273438,910.4299926757812,904.3900146484375,904.989990234375,192233
2024-12-19 14:30:00,908.739990234375,908.739990234375,909.3800048828125,904.7000122070312,907.2163696289062,213247
2024-12-19 15:30:00,902.02001953125,902.02001953125,909.2235717773438,902.02001953125,909.2235717773438,304450
2024-12-20 09:30:00,904.8975219726562,904.8975219726562,905.0,890.4871826171875,893.2100219726562,1156895
2024-12-20 10:30:00,910.364990234375,910.364990234375,911.97998046875,903.1199951171875,904.7899780273438,255340
2024-12-20 11:30:00,919.1849975585938,919.1849975585938,919.6500244140625,910.97998046875,910.989990234375,327163
2024-12-20 12:30:00,913.760009765625,913.760009765625,919.923828125,913.1099853515625,919.1799926757812,239691
2024-12-20 13:30:00,914.1799926757812,914.1799926757812,915.3300170898438,910.719970703125,913.9400024414062,181866
2024-12-20 14:30:00,912.5382080078125,912.5382080078125,914.9860229492188,911.1199951171875,913.864990234375,197355
2024-12-20 15:30:00,909.0499877929688,909.0499877929688,912.5700073242188,906.6199951171875,912.5700073242188,348949
2024-12-23 09:30:00,900.4500122070312,900.4500122070312,915.0,899.330078125,914.0549926757812,411367
2024-12-23 10:30:00,907.5499877929688,907.5499877929688,907.8499755859375,899.10009765625,900.510009765625,198853
2024-12-23 11:30:00,910.7899780273438,910.7899780273438,911.7150268554688,906.9400024414062,907.7000122070312,217419
2024-12-23 12:30:00,911.6500244140625,911.6500244140625,912.9799194335938,909.214111328125,910.6500244140625,183755
2024-12-23 13:30:00,914.3699951171875,914.3699951171875,915.0,911.3358764648438,911.760009765625,224330
2024-12-23 14:30:00,909.7349853515625,909.7349853515625,914.5800170898438,907.5267944335938,914.4500122070312,197865
2024-12-23 15:30:00,911.52001953125,911.52001953125,912.0,909.0,909.970703125,264071
2024-12-24 09:30:00,918.2349853515625,918.2349853515625,921.375,911.75,915.0,523374
2024-12-24 10:30:00,931.5900268554688,931.5900268554688,931.719970703125,918.2100830078125,918.5599975585938,586671
2024-12-24 11:30:00,931.8499755859375,931.8499755859375,935.8499145507812,930.0,931.6500244140625,514927
2024-12-26 09:30:00,923.8800048828125,923.8800048828125,930.489990234375,921.510009765625,927.5,558707
2024-12-26 10:30:00,915.9450073242188,915.9450073242188,924.4849853515625,915.2999877929688,923.9600219726562,377441
2024-12-26 11:30:00,918.8699951171875,918.8699951171875,922.5050048828125,915.9450073242188,915.9450073242188,283143
2024-12-26 12:30:00,920.8099975585938,920.8099975585938,921.419921875,917.8900146484375,918.5999755859375,148827
2024-12-26 13:30:00,922.7249755859375,922.7249755859375,923.7100219726562,920.3300170898438,921.0,160845
2024-12-26 14:30:00,925.314697265625,925.314697265625,926.2999877929688,922.9099731445312,922.9099731445312,205346
2024-12-26 15:30:00,924.0999755859375,924.0999755859375,925.8699951171875,923.6409912109375,925.2037963867188,254708
2024-12-27 09:30:00,898.6900024414062,898.6900024414062,918.1300048828125,894.5,916.010009765625,829333
2024-12-27 10:30:00,902.7249755859375,902.7249755859375,902.9099731445312,895.280029296875,898.880615234375,353667
2024-12-27 11:30:00,900.1500244140625,900.1500244140625,903.510009765625,897.6901245117188,902.7811279296875,211554
2024-12-27 12:30:00,903.3099975585938,903.3099975585938,904.9398803710938,899.239990234375,900.1201782226562,203978
2024-12-27 13:30:00,904.3800048828125,904.3800048828125,908.0,903.5499877929688,903.5700073242188,211035
2024-12-27 14:30:00,904.7000732421875,904.7000732421875,907.77001953125,904.0,905.25,332269
