Datetime,Adj Close,Close,High,Low,Open,Volume
,AAL,AAL,AAL,AAL,AAL,AAL
2024-12-02 09:30:00,14.520000457763672,14.520000457763672,14.5600004196167,14.380000114440918,14.5,3829701
2024-12-02 10:30:00,14.721799850463867,14.721799850463867,14.744999885559082,14.5,14.520000457763672,3848246
2024-12-02 11:30:00,14.649999618530273,14.649999618530273,14.737099647521973,14.640000343322754,14.725000381469727,1844187
2024-12-02 12:30:00,14.664999961853027,14.664999961853027,14.680000305175781,14.619999885559082,14.654999732971191,1166962
2024-12-02 13:30:00,14.725000381469727,14.725000381469727,14.75,14.630000114440918,14.670000076293945,2358467
2024-12-02 14:30:00,14.6899995803833,14.6899995803833,14.75,14.630000114440918,14.720000267028809,1892334
2024-12-02 15:30:00,14.609999656677246,14.609999656677246,14.6899995803833,14.600000381469727,14.6850004196167,2371964
2024-12-03 09:30:00,14.574600219726562,14.574600219726562,14.75,14.505000114440918,14.59000015258789,3066260
2024-12-03 10:30:00,14.470000267028809,14.470000267028809,14.619999885559082,14.460000038146973,14.570099830627441,3121867
2024-12-03 11:30:00,14.494999885559082,14.494999885559082,14.529500007629395,14.460000038146973,14.478500366210938,2031750
2024-12-03 12:30:00,14.574999809265137,14.574999809265137,14.640000343322754,14.489999771118164,14.490099906921387,1455847
2024-12-03 13:30:00,14.51990032196045,14.51990032196045,14.579999923706055,14.475000381469727,14.570099830627441,1060584
2024-12-03 14:30:00,14.505200386047363,14.505200386047363,14.5600004196167,14.489999771118164,14.518199920654297,1360951
2024-12-03 15:30:00,14.470000267028809,14.470000267028809,14.53499984741211,14.4399995803833,14.505000114440918,2770300
2024-12-04 09:30:00,14.779999732971191,14.779999732971191,15.050000190734863,14.609999656677246,14.904999732971191,5346499
2024-12-04 10:30:00,14.795000076293945,14.795000076293945,14.850000381469727,14.75,14.774999618530273,3019901
2024-12-04 11:30:00,14.800000190734863,14.800000190734863,14.805000305175781,14.710000038146973,14.798600196838379,1637652
2024-12-04 12:30:00,14.734999656677246,14.734999656677246,14.829999923706055,14.710000038146973,14.795000076293945,1304056
2024-12-04 13:30:00,14.789999961853027,14.789999961853027,14.8100004196167,14.710000038146973,14.734999656677246,1167171
2024-12-04 14:30:00,14.780099868774414,14.780099868774414,14.829999923706055,14.75,14.788900375366211,1680149
2024-12-04 15:30:00,14.880000114440918,14.880000114440918,14.890000343322754,14.781999588012695,14.78499984741211,3269464
2024-12-05 09:30:00,16.215999603271484,16.215999603271484,16.6200008392334,15.960000038146973,16.010000228881836,36924718
2024-12-05 10:30:00,17.03499984741211,17.03499984741211,17.075000762939453,16.09000015258789,16.209999084472656,19470540
2024-12-05 11:30:00,17.204999923706055,17.204999923706055,17.270000457763672,17.0,17.030000686645508,11210361
2024-12-05 12:30:00,17.34000015258789,17.34000015258789,17.43000030517578,17.174999237060547,17.209999084472656,8461936
2024-12-05 13:30:00,17.59000015258789,17.59000015258789,17.6299991607666,17.280099868774414,17.334999084472656,9324095
2024-12-05 14:30:00,17.735000610351562,17.735000610351562,17.799999237060547,17.520000457763672,17.596799850463867,10889383
2024-12-05 15:30:00,17.3799991607666,17.3799991607666,17.770000457763672,17.309999465942383,17.739999771118164,9951030
2024-12-06 09:30:00,17.7450008392334,17.7450008392334,18.09000015258789,17.466999053955078,17.530000686645508,11393852
2024-12-06 10:30:00,17.68000030517578,17.68000030517578,17.828899383544922,17.43000030517578,17.7450008392334,6172303
2024-12-06 11:30:00,17.46500015258789,17.46500015258789,17.700000762939453,17.459999084472656,17.684999465942383,4481510
2024-12-06 12:30:00,17.4950008392334,17.4950008392334,17.56999969482422,17.440000534057617,17.46649932861328,2749372
2024-12-06 13:30:00,17.458999633789062,17.458999633789062,17.5,17.3700008392334,17.494800567626953,2371477
2024-12-06 14:30:00,17.2947998046875,17.2947998046875,17.459999084472656,17.264999389648438,17.459999084472656,3157186
2024-12-06 15:30:00,17.40999984741211,17.40999984741211,17.420000076293945,17.270000457763672,17.295000076293945,6561526
2024-12-09 09:30:00,17.34000015258789,17.34000015258789,17.507299423217773,17.079999923706055,17.489999771118164,5526855
2024-12-09 10:30:00,17.325000762939453,17.325000762939453,17.415000915527344,17.15999984741211,17.344999313354492,6728092
2024-12-09 11:30:00,17.155000686645508,17.155000686645508,17.415000915527344,17.079999923706055,17.325000762939453,3271131
2024-12-09 12:30:00,17.17009925842285,17.17009925842285,17.190000534057617,17.010000228881836,17.155000686645508,3062312
2024-12-09 13:30:00,17.190000534057617,17.190000534057617,17.209999084472656,17.100900650024414,17.170000076293945,1806723
2024-12-09 14:30:00,17.125,17.125,17.239999771118164,17.100000381469727,17.184999465942383,1863750
2024-12-09 15:30:00,17.149999618530273,17.149999618530273,17.200000762939453,17.1200008392334,17.1299991607666,3401472
2024-12-10 09:30:00,17.857500076293945,17.857500076293945,18.204999923706055,17.66080093383789,17.959999084472656,11158081
2024-12-10 10:30:00,17.81999969482422,17.81999969482422,17.934999465942383,17.704999923706055,17.854999542236328,4579201
2024-12-10 11:30:00,17.59000015258789,17.59000015258789,17.816699981689453,17.579999923706055,17.815000534057617,3316117
2024-12-10 12:30:00,17.454999923706055,17.454999923706055,17.63920021057129,17.43000030517578,17.594999313354492,2787716
2024-12-10 13:30:00,17.4950008392334,17.4950008392334,17.549999237060547,17.40999984741211,17.454999923706055,2095504
2024-12-10 14:30:00,17.448699951171875,17.448699951171875,17.5,17.3700008392334,17.4950008392334,2441054
2024-12-10 15:30:00,17.5,17.5,17.5,17.38479995727539,17.44499969482422,3276394
2024-12-11 09:30:00,17.4950008392334,17.4950008392334,17.729999542236328,17.41029930114746,17.610000610351562,3733185
2024-12-11 10:30:00,17.545000076293945,17.545000076293945,17.610000610351562,17.469999313354492,17.5,1988266
2024-12-11 11:30:00,17.448999404907227,17.448999404907227,17.579999923706055,17.440000534057617,17.540000915527344,2393942
2024-12-11 12:30:00,17.518299102783203,17.518299102783203,17.579999923706055,17.440099716186523,17.450000762939453,1890806
2024-12-11 13:30:00,17.510000228881836,17.510000228881836,17.56999969482422,17.40999984741211,17.514999389648438,2251278
2024-12-11 14:30:00,17.4950008392334,17.4950008392334,17.59000015258789,17.489999771118164,17.5049991607666,2045106
2024-12-11 15:30:00,17.59000015258789,17.59000015258789,17.610000610351562,17.47010040283203,17.4950008392334,3357089
2024-12-12 09:30:00,17.475000381469727,17.475000381469727,17.799999237060547,17.399999618530273,17.6200008392334,3404058
2024-12-12 10:30:00,17.44499969482422,17.44499969482422,17.510000228881836,17.360000610351562,17.469999313354492,2302409
2024-12-12 11:30:00,17.55500030517578,17.55500030517578,17.594999313354492,17.41010093688965,17.440000534057617,2097871
2024-12-12 12:30:00,17.434999465942383,17.434999465942383,17.565000534057617,17.43000030517578,17.554800033569336,1754745
2024-12-12 13:30:00,17.375,17.375,17.449899673461914,17.360000610351562,17.434999465942383,1530440
2024-12-12 14:30:00,17.287099838256836,17.287099838256836,17.389999389648438,17.280000686645508,17.3799991607666,2033713
2024-12-12 15:30:00,17.25,17.25,17.350000381469727,17.225000381469727,17.28499984741211,3506030
2024-12-13 09:30:00,17.079999923706055,17.079999923706055,17.309999465942383,17.010000228881836,17.280000686645508,3235323
2024-12-13 10:30:00,16.9822998046875,16.9822998046875,17.079999923706055,16.889999389648438,17.06999969482422,3719604
2024-12-13 11:30:00,16.902700424194336,16.902700424194336,17.040000915527344,16.885000228881836,16.979999542236328,1684260
2024-12-13 12:30:00,16.915000915527344,16.915000915527344,16.940000534057617,16.860000610351562,16.905000686645508,1987060
2024-12-13 13:30:00,16.81760025024414,16.81760025024414,16.920000076293945,16.809999465942383,16.915000915527344,1832793
