Datetime,Adj Close,Close,High,Low,Open,Volume
,SPCE,SPCE,SPCE,SPCE,SPCE,SPCE
2024-12-02 09:30:00,7.130000114440918,7.130000114440918,7.590000152587891,7.070000171661377,7.460000038146973,555761
2024-12-02 10:30:00,6.96999979019165,6.96999979019165,7.150000095367432,6.960000038146973,7.130000114440918,389579
2024-12-02 11:30:00,7.025000095367432,7.025000095367432,7.050000190734863,6.960000038146973,6.980000019073486,253216
2024-12-02 12:30:00,7.008600234985352,7.008600234985352,7.059999942779541,6.980000019073486,7.019999980926514,175632
2024-12-02 13:30:00,7.059999942779541,7.059999942779541,7.129199981689453,7.0,7.002795219421387,119449
2024-12-02 14:30:00,7.105000019073486,7.105000019073486,7.159999847412109,7.050000190734863,7.050000190734863,110707
2024-12-02 15:30:00,7.019999980926514,7.019999980926514,7.164999961853027,7.019999980926514,7.099999904632568,196374
2024-12-03 09:30:00,6.810800075531006,6.810800075531006,6.989999771118164,6.739999771118164,6.900000095367432,510817
2024-12-03 10:30:00,6.78000020980835,6.78000020980835,6.869999885559082,6.735099792480469,6.815000057220459,234591
2024-12-03 11:30:00,6.689199924468994,6.689199924468994,6.809999942779541,6.670000076293945,6.788899898529053,242002
2024-12-03 12:30:00,6.715000152587891,6.715000152587891,6.806000232696533,6.688899993896484,6.688899993896484,120838
2024-12-03 13:30:00,6.669899940490723,6.669899940490723,6.737199783325195,6.659999847412109,6.715000152587891,146513
2024-12-03 14:30:00,6.684999942779541,6.684999942779541,6.724999904632568,6.650000095367432,6.664999961853027,135253
2024-12-03 15:30:00,6.690000057220459,6.690000057220459,6.704999923706055,6.639999866485596,6.682713985443115,320664
2024-12-04 09:30:00,6.569900035858154,6.569900035858154,6.760000228881836,6.510000228881836,6.760000228881836,583789
2024-12-04 10:30:00,6.695000171661377,6.695000171661377,6.730000019073486,6.550000190734863,6.577499866485596,264567
2024-12-04 11:30:00,6.608799934387207,6.608799934387207,6.695000171661377,6.599999904632568,6.690000057220459,111069
2024-12-04 12:30:00,6.554999828338623,6.554999828338623,6.610000133514404,6.539999961853027,6.605000019073486,135976
2024-12-04 13:30:00,6.644999980926514,6.644999980926514,6.659999847412109,6.550000190734863,6.554999828338623,87927
2024-12-04 14:30:00,6.650000095367432,6.650000095367432,6.670000076293945,6.610000133514404,6.640100002288818,85353
2024-12-04 15:30:00,6.65500020980835,6.65500020980835,6.715000152587891,6.644999980926514,6.650000095367432,183933
2024-12-05 09:30:00,6.480500221252441,6.480500221252441,6.769999980926514,6.460000038146973,6.690000057220459,515792
2024-12-05 10:30:00,6.449999809265137,6.449999809265137,6.510000228881836,6.420000076293945,6.489999771118164,263184
2024-12-05 11:30:00,6.509900093078613,6.509900093078613,6.53000020980835,6.420000076293945,6.448791027069092,173955
