Datetime,Adj Close,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
2024-12-02 09:30:00,430.5799865722656,430.5799865722656,430.67999267578125,421.30999755859375,421.5400085449219,3899831
2024-12-02 10:30:00,430.2959899902344,430.2959899902344,432.7099914550781,430.1199951171875,430.6058044433594,2328424
2024-12-02 11:30:00,430.92498779296875,430.92498779296875,431.7699890136719,429.760009765625,430.3349914550781,2223879
2024-12-02 12:30:00,430.7409973144531,430.7409973144531,431.3500061035156,430.2449951171875,430.9599914550781,1023632
2024-12-02 13:30:00,431.2900085449219,431.2900085449219,431.7298889160156,430.3999938964844,430.739990234375,1054645
2024-12-02 14:30:00,431.57000732421875,431.57000732421875,431.94000244140625,431.0,431.2900085449219,1204936
2024-12-02 15:30:00,430.9700012207031,430.9700012207031,431.69000244140625,430.04998779296875,431.6099853515625,1731851
2024-12-03 09:30:00,429.6600036621094,429.6600036621094,432.4700012207031,428.6000061035156,429.8399963378906,4273516
2024-12-03 10:30:00,431.3949890136719,431.3949890136719,431.9898986816406,429.510009765625,429.6099853515625,1256278
2024-12-03 11:30:00,430.0899963378906,430.0899963378906,431.739990234375,429.9287109375,431.44000244140625,1013520
2024-12-03 12:30:00,429.9949951171875,429.9949951171875,430.6700134277344,429.5805969238281,430.07501220703125,883272
2024-12-03 13:30:00,429.55999755859375,429.55999755859375,430.6700134277344,427.739990234375,429.989990234375,1598379
2024-12-03 14:30:00,430.52740478515625,430.52740478515625,430.55999755859375,429.42999267578125,429.6000061035156,1129437
2024-12-03 15:30:00,431.1400146484375,431.1400146484375,431.5,430.44000244140625,430.5400085449219,1573616
2024-12-04 09:30:00,438.1199951171875,438.1199951171875,439.5450134277344,432.6300048828125,432.9150085449219,6605292
2024-12-04 10:30:00,437.4549865722656,437.4549865722656,439.66668701171875,437.15130615234375,438.114990234375,2109552
2024-12-04 11:30:00,437.5,437.5,437.7200012207031,436.3299865722656,437.44500732421875,1975807
2024-12-04 12:30:00,437.2300109863281,437.2300109863281,437.70001220703125,436.55999755859375,437.5150146484375,991971
2024-12-04 13:30:00,437.94000244140625,437.94000244140625,438.1400146484375,436.0899963378906,437.1700134277344,1566958
2024-12-04 14:30:00,437.67999267578125,437.67999267578125,438.6199951171875,437.6099853515625,437.94000244140625,2037773
2024-12-04 15:30:00,437.3299865722656,437.3299865722656,438.3699951171875,436.8900146484375,437.6600036621094,2911876
2024-12-05 09:30:00,438.0,438.0,439.94000244140625,436.1709899902344,437.9200134277344,3312902
2024-12-05 10:30:00,439.6400146484375,439.6400146484375,439.8800048828125,437.8645935058594,438.1099853515625,1556106
2024-12-05 11:30:00,442.8450012207031,442.8450012207031,443.79998779296875,439.2900085449219,439.6650085449219,3275028
2024-12-05 12:30:00,443.3800048828125,443.3800048828125,444.6600036621094,442.3599853515625,442.8399963378906,2015915
2024-12-05 13:30:00,442.9901123046875,442.9901123046875,444.43499755859375,442.340087890625,443.375,1941367
2024-12-05 14:30:00,442.42401123046875,442.42401123046875,443.5,442.1000061035156,443.04998779296875,1478752
2024-12-05 15:30:00,442.6300048828125,442.6300048828125,443.760009765625,441.989990234375,442.42999267578125,2908008
2024-12-06 09:30:00,444.82000732421875,444.82000732421875,446.1000061035156,442.0,442.0,3829787
2024-12-06 10:30:00,444.31500244140625,444.31500244140625,444.8550109863281,442.6499938964844,444.8550109863281,1415687
2024-12-06 11:30:00,442.9700012207031,442.9700012207031,444.6700134277344,441.7702941894531,444.32501220703125,1758170
2024-12-06 12:30:00,443.2799987792969,443.2799987792969,443.8799133300781,442.2099914550781,443.010009765625,1365637
2024-12-06 13:30:00,443.05999755859375,443.05999755859375,443.760009765625,443.010009765625,443.3500061035156,972313
2024-12-06 14:30:00,444.2749938964844,444.2749938964844,444.6300048828125,442.95001220703125,443.0409851074219,1340215
2024-12-06 15:30:00,443.5199890136719,443.5199890136719,444.7699890136719,443.3599853515625,444.2699890136719,1984374
2024-12-09 09:30:00,443.7349853515625,443.7349853515625,445.12811279296875,440.5,443.0,3119993
2024-12-09 10:30:00,447.06500244140625,447.06500244140625,447.5899963378906,443.5400085449219,443.6700134277344,2292346
2024-12-09 11:30:00,447.2699890136719,447.2699890136719,448.32000732421875,445.5549011230469,447.0400085449219,1550360
2024-12-09 12:30:00,446.1600036621094,446.1600036621094,447.2799987792969,445.78009033203125,447.2650146484375,941955
